date,time,lat,long
06/30/2016,19:00:00,40.680398609,-73.949558393
01/09/2016,11:16:00,40.679117646,-73.93989348699999
09/04/2016,18:00:00,40.850175971,-73.935755637
12/03/2016,00:01:00,40.775727067,-73.933888591
06/10/2016,01:00:00,40.824941106,-73.952819968
11/26/2016,23:05:00,40.835494793,-73.907820691
06/23/2016,05:00:00,40.72438234,-73.98324334600001
09/26/2016,23:30:00,40.786217222,-73.943805154
11/10/2016,08:00:00,40.659052795,-73.882369859
06/05/2016,18:35:00,40.824253435,-73.916327258
10/29/2016,01:00:00,40.678286317,-73.910799629
08/17/2016,21:30:00,40.599547164,-73.762509828
04/18/2016,23:20:00,40.655611768,-73.926421087
03/25/2016,09:55:00,40.683276725,-73.773176148
09/29/2016,00:05:00,40.599650994,-73.981013196
01/24/2016,07:00:00,40.671495159,-73.885358019
10/20/2016,19:00:00,40.656411513,-73.91221285
08/27/2016,20:00:00,40.814000554,-73.900780541
06/07/2016,00:00:00,40.743425243000004,-73.759452748
08/16/2016,11:10:00,40.689772899,-73.835752624
10/29/2016,20:30:00,40.651698159,-73.868446756
11/13/2016,21:30:00,40.641893023,-73.914098468
03/26/2016,11:19:00,40.587162104,-73.935522604
04/11/2016,10:15:00,40.619159126,-73.971865555
12/27/2016,13:00:00,40.65758692,-73.92905355
03/29/2016,19:40:00,40.68403268,-74.00441829100001
05/24/2016,08:30:00,40.87593107,-73.866965327
02/25/2016,13:00:00,40.656976758,-73.908460209
07/21/2016,22:00:00,40.655981892,-73.872543353
05/10/2016,16:50:00,40.835939606,-73.886465989
01/22/2016,01:30:00,40.826350847,-73.906207373
05/22/2016,04:30:00,40.767188736,-73.874991175
08/23/2016,14:00:00,40.708843707,-73.729672345
04/02/2016,06:30:00,40.592771278,-73.995893085
11/28/2016,17:30:00,40.639902915,-73.891235079
01/09/2016,06:05:00,40.796327809,-73.970703575
05/09/2016,05:00:00,40.554579789,-74.133164204
01/24/2016,09:30:00,40.828828399,-73.901795486
06/19/2016,11:00:00,40.668295746999995,-73.911342886
07/24/2016,19:30:00,40.711352561,-73.763388388
05/12/2016,01:20:00,40.671296077,-73.76513467699999
11/25/2016,22:26:00,40.727468859,-73.722380878
05/14/2016,15:50:00,40.714543358,-73.800326132
11/28/2016,00:20:00,40.808021077,-73.949125735
08/31/2016,23:11:00,40.772875746,-73.930024683
04/11/2016,17:08:00,40.609900125,-73.922372861
08/08/2016,20:20:00,40.628106331,-73.914613366
03/31/2016,17:01:00,40.805364044,-73.937662763
03/17/2016,23:30:00,40.851438118000004,-73.91780037699999
06/17/2016,22:08:00,40.719094919,-73.977313968
08/03/2016,10:00:00,40.679670066,-73.936136211
10/02/2016,00:45:00,40.827355465,-73.860189834
12/12/2016,17:00:00,40.59018884,-74.078917696
08/06/2016,05:00:00,40.712811295,-73.963313165
12/31/2016,16:40:00,40.705849961,-73.830710415
10/17/2016,14:30:00,40.679242421,-73.886873363
12/06/2016,23:30:00,40.751370821,-73.867676058
12/08/2016,01:50:00,40.864468978000005,-73.920307802
08/14/2016,23:18:00,40.667390177,-73.870949908
12/09/2016,20:10:00,40.749042859,-73.802254661
02/09/2016,20:50:00,40.574169725,-73.99514189899999
06/08/2016,09:30:00,40.635141911999995,-73.947895611
04/17/2016,22:19:00,40.84637013,-73.866536503
04/25/2016,15:00:00,40.822843728,-73.90364339199999
12/27/2016,06:00:00,40.69703399,-73.971630744
02/15/2016,05:00:00,40.672335358000005,-73.875096859
04/23/2016,02:40:00,40.865563556,-73.889636767
02/13/2016,10:30:00,40.775694906999995,-73.900577653
08/10/2016,19:10:00,40.660526863,-73.917156167
01/23/2016,20:00:00,40.639064637,-73.899040894
09/02/2016,03:00:00,40.821455961999995,-73.86620348699999
02/02/2016,01:00:00,40.67723986,-73.781117379
10/19/2016,14:00:00,40.749090125,-73.880402716
11/23/2016,21:00:00,40.713540144,-73.746621574
06/28/2016,13:30:00,40.684207733,-73.932306324
01/11/2016,23:24:00,40.830327595,-73.912760304
10/24/2016,03:15:00,40.611737951,-74.15883221
01/18/2016,10:48:00,40.654251374,-73.948482552
01/01/2016,09:00:00,40.811588415,-73.91894056699999
03/11/2016,23:30:00,40.68354911,-73.988492488
02/10/2016,00:25:00,40.760907385,-73.91964117
07/13/2016,22:00:00,40.852796491999996,-73.903310823
03/07/2016,10:58:00,40.651570712,-73.934271094
09/22/2016,23:00:00,40.739222463000004,-73.90351533
09/16/2016,14:00:00,40.804265736,-73.919292635
10/27/2016,21:45:00,40.683263065,-73.983635864
03/30/2016,12:30:00,40.824222897,-73.908638434
08/21/2016,01:00:00,40.887146149,-73.855760327
01/30/2016,17:45:00,40.671269373,-73.943415337
07/31/2016,18:30:00,40.872746904,-73.884512067
07/19/2016,20:55:00,40.807505006999996,-73.924060528
03/24/2016,20:00:00,40.715572476,-73.730236654
04/18/2016,22:45:00,40.830905528,-73.93605248600001
11/27/2016,01:00:00,40.682727826,-73.803017375
12/23/2016,21:40:00,40.814286944,-73.92364456
07/25/2016,17:20:00,40.697519351,-73.936198452
06/18/2016,00:15:00,40.671644058000005,-73.863360523
01/21/2016,12:00:00,40.57220443,-73.994818082
03/20/2016,23:50:00,40.825292235999996,-73.897529849
09/04/2016,04:30:00,40.904338476999996,-73.846935996
02/26/2016,22:50:00,40.883125242,-73.879774651
07/03/2016,04:00:00,40.658845109,-73.88059694399999
05/21/2016,21:00:00,40.664579036,-73.935692882
09/10/2016,04:00:00,40.809003282,-73.94242767
03/16/2016,16:00:00,40.643595565,-73.95362563100001
05/23/2016,13:45:00,40.662075205,-73.917554333
10/03/2016,01:45:00,40.670976730999996,-73.770099743
02/17/2016,17:00:00,40.848308994,-73.90342578
04/03/2016,16:00:00,40.875126333000004,-73.86649686300001
04/24/2016,08:00:00,40.75346118,-73.794004993
10/20/2016,22:30:00,40.597876105,-73.972378653
09/03/2016,10:00:00,40.654696475,-73.928746678
12/14/2016,19:30:00,40.676647179,-73.77693008
10/11/2016,21:20:00,40.83240258,-73.84483573600001
07/05/2016,01:00:00,40.644222393,-73.995255715
04/04/2016,10:08:00,40.762724815,-73.949319165
01/25/2016,13:40:00,40.791261251,-73.947968449
11/24/2016,15:00:00,40.826109918,-73.95176406
06/23/2016,18:30:00,40.674676681,-73.900450652
09/27/2016,17:15:00,40.750107405,-73.974935795
02/15/2016,07:38:00,40.74879239,-73.992234678
08/02/2016,00:45:00,40.867503391,-73.894800154
09/02/2016,23:00:00,40.716142275,-73.94636050300001
07/23/2016,15:00:00,40.662767503000005,-73.907529526
12/14/2016,20:30:00,40.669033577,-73.93527403899999
08/08/2016,13:00:00,40.630936485,-74.161745673
07/16/2016,12:05:00,40.660216069,-73.94912311600001
07/30/2016,12:30:00,40.829155253,-73.915988655
06/06/2016,00:05:00,40.62900726,-74.014174135
07/17/2016,21:47:00,40.725845715,-73.94216397699999
09/10/2016,10:00:00,40.848034688,-73.849711356
10/02/2016,10:45:00,40.756647512,-73.866409462
03/16/2016,00:07:00,40.816980584,-73.921152255
07/02/2016,01:00:00,40.877881072,-73.907610053
05/11/2016,14:00:00,40.665428541,-73.916465208
02/17/2016,04:30:00,40.847233656,-73.82114823399999
06/27/2016,13:00:00,40.730324597,-73.952987982
02/06/2016,03:10:00,40.705364163,-73.803116397
11/04/2016,17:30:00,40.694011066,-73.926227254
10/15/2016,20:00:00,40.867902134,-73.89563833300001
09/17/2016,01:10:00,40.683702023,-73.875598377
01/23/2016,12:25:00,40.757491898000005,-73.946161167
05/11/2016,07:05:00,40.580684319,-73.834152488
05/12/2016,00:45:00,40.703232115,-73.762706701
06/16/2016,14:50:00,40.811500785,-73.908222398
05/30/2016,20:20:00,40.879141331999996,-73.86372966
07/14/2016,09:00:00,40.854395241999995,-73.86152832
02/05/2016,00:49:00,40.823557086,-73.939589595
09/14/2016,00:50:00,40.799196819,-73.933081517
09/18/2016,03:50:00,40.644530718,-73.891332035
07/01/2016,14:00:00,40.797142287,-73.945966574
05/22/2016,23:20:00,40.64540976,-73.969786078
04/15/2016,06:30:00,40.768436871999995,-73.92467548
07/19/2016,23:20:00,40.771841963,-73.904619772
06/26/2016,10:00:00,40.765150161,-73.875702558
05/23/2016,00:00:00,40.680362801,-73.833147466
12/17/2016,21:55:00,40.586639270999996,-73.955980192
09/25/2016,03:45:00,40.654952417,-73.958000222
09/12/2016,23:30:00,40.671268956,-73.895708082
05/03/2016,17:00:00,40.755515607,-73.88583424699999
08/14/2016,12:00:00,40.835052396,-73.940442849
11/26/2016,14:30:00,40.662565711999996,-73.993931586
04/28/2016,21:40:00,40.85324098,-73.853654148
04/25/2016,22:35:00,40.672138341,-73.911218815
10/07/2016,23:00:00,40.697849584000004,-73.773595394
09/07/2016,03:05:00,40.588274211999995,-73.811346541
12/20/2016,19:45:00,40.669565997,-73.888576826
01/03/2016,20:15:00,40.662136741,-73.895343896
07/16/2016,13:30:00,40.661608202,-73.890734724
04/24/2016,02:30:00,40.764420034000004,-73.983377672
06/28/2016,00:30:00,40.668746057,-73.781804926
12/14/2016,05:00:00,40.886611515,-73.843562757
01/19/2016,17:20:00,40.803916247,-73.967944215
01/16/2016,03:15:00,40.656901364,-73.913906144
01/30/2016,03:00:00,40.794510351999996,-73.81257152399999
06/26/2016,09:45:00,40.749800416,-73.89379139399999
10/20/2016,07:00:00,40.767441038,-73.906622463
10/10/2016,19:30:00,40.717343063,-73.993399921
12/17/2016,16:40:00,40.639730545999996,-73.95274193
08/29/2016,02:45:00,40.72498755,-73.938683189
08/12/2016,01:10:00,40.699599425,-73.762052439
12/03/2016,14:30:00,40.751931905999996,-73.859384454
02/08/2016,04:00:00,40.850210136,-73.93308803
12/29/2016,18:00:00,40.838550909,-73.909399374
07/13/2016,03:30:00,40.815065703,-73.935948487
07/26/2016,21:55:00,40.694076085,-73.78242883600001
11/25/2016,14:05:00,40.694329324,-73.93511605399999
10/27/2016,14:30:00,40.628860104,-73.956986295
03/31/2016,11:50:00,40.657365668000004,-73.94622395
02/24/2016,20:30:00,40.595955087,-73.76426901399999
10/29/2016,18:50:00,40.813710246,-73.923182807
04/20/2016,21:00:00,40.820027171,-73.899864702
08/17/2016,16:00:00,40.839846072,-73.861974218
06/26/2016,22:10:00,40.667260649,-73.959784
04/10/2016,18:00:00,40.651862635,-73.94677617100001
04/28/2016,22:00:00,40.838778865,-73.86470137399999
12/11/2016,07:45:00,40.656485085,-73.895179766
02/01/2016,00:00:00,40.803437505,-73.956093285
11/24/2016,21:50:00,40.631909182,-74.006680983
10/23/2016,23:45:00,40.81361627,-73.903996338
05/22/2016,13:30:00,40.686191085,-73.821104224
08/16/2016,01:20:00,40.671477091,-73.88107901800001
07/13/2016,22:00:00,40.67275684,-73.937710997
12/28/2016,16:20:00,40.730756731999996,-73.956047361
02/09/2016,08:30:00,40.730627511,-73.850968379
12/19/2016,14:25:00,40.604840985,-73.756822509
07/01/2016,17:30:00,40.684245605,-73.832420235
10/20/2016,01:50:00,40.864468978000005,-73.920307802
05/01/2016,12:40:00,40.700453401,-73.91482725899999
02/17/2016,13:00:00,40.841372856999996,-73.862581837
05/10/2016,20:00:00,40.815193726,-73.906410956
02/15/2016,03:10:00,40.823155596,-73.91639367399999
10/24/2016,15:00:00,40.655156996,-73.954630326
10/20/2016,14:00:00,40.814040016999996,-73.9427629
04/14/2016,18:00:00,40.791997615999996,-73.949719421
04/13/2016,18:33:00,40.835494793,-73.907820691
09/19/2016,18:00:00,40.856420223,-73.914663685
03/11/2016,21:00:00,40.675509937,-74.008376157
05/27/2016,18:45:00,40.837001024,-73.90370600899999
05/25/2016,00:30:00,40.705006286,-73.81234347600001
12/02/2016,03:00:00,40.706184974,-73.834590473
02/25/2016,01:00:00,40.85189201,-73.8953309
06/14/2016,17:00:00,40.646618626,-73.99619968
09/11/2016,15:40:00,40.708727362,-73.964184681
07/29/2016,22:00:00,40.692733239,-73.94288145600001
10/11/2016,17:30:00,40.702365101999995,-73.818748999
03/31/2016,00:35:00,40.671246534,-73.866093853
09/15/2016,20:40:00,40.822439669,-73.867151753
03/18/2016,06:00:00,40.870041281,-73.903112197
09/25/2016,10:00:00,40.676647179,-73.77693008
11/14/2016,04:15:00,40.877926728,-73.882373184
05/30/2016,19:00:00,40.746328818,-73.888524233
11/14/2016,20:20:00,40.898124716,-73.853435959
12/27/2016,04:00:00,40.695506899,-73.926124625
12/02/2016,08:45:00,40.701171248,-73.835266514
08/05/2016,21:25:00,40.856653545,-73.843868193
11/10/2016,14:25:00,40.621415599,-74.080078505
03/04/2016,10:40:00,40.66178974,-73.88548283
07/25/2016,14:30:00,40.590974199,-73.97827563199999
04/07/2016,16:00:00,40.584999941999996,-73.823621842
07/31/2016,05:30:00,40.692068764,-73.954673725
08/31/2016,19:05:00,40.589893728,-73.80807989899999
02/03/2016,07:00:00,40.833994374,-73.846783433
01/10/2016,05:30:00,40.853115291,-73.883009882
04/21/2016,02:10:00,40.577946639000004,-73.839166703
01/08/2016,19:15:00,40.662289124000004,-73.900025794
12/22/2016,13:00:00,40.69048022,-73.779436814
07/26/2016,11:00:00,40.744421331,-73.875254034
06/24/2016,18:20:00,40.847651823,-73.908711075
08/27/2016,19:30:00,40.8623229,-73.869407542
11/30/2016,19:50:00,40.635911853,-74.162413478
10/09/2016,19:00:00,40.82506399,-73.877397261
09/12/2016,09:00:00,40.657322593,-73.91196657
07/18/2016,04:30:00,40.663893922,-73.916070634
06/05/2016,14:30:00,40.814176928,-73.898446511
12/14/2016,07:10:00,40.791076784,-73.850157735
04/16/2016,10:00:00,40.729236322,-73.866987578
09/16/2016,01:20:00,40.854420228,-73.915880833
10/24/2016,22:00:00,40.659589335999996,-73.953423486
11/28/2016,02:00:00,40.825562694,-73.890187287
04/17/2016,16:00:00,40.668783906,-73.751733747
10/02/2016,23:45:00,40.672163686,-73.766609655
03/18/2016,03:00:00,40.67690003,-73.771503385
03/19/2016,21:44:00,40.710020573,-73.761683394
10/01/2016,01:00:00,40.699115346999996,-73.833313312
04/22/2016,22:24:00,40.61641783,-74.079355724
04/12/2016,13:45:00,40.602088294,-73.980529947
07/30/2016,08:10:00,40.750291585,-73.860239683
08/22/2016,17:30:00,40.83603853,-73.88382411100001
01/14/2016,01:30:00,40.879230889,-73.847554305
09/17/2016,10:45:00,40.859438284,-73.89351508899999
10/31/2016,15:25:00,40.866604513,-73.8576994
07/13/2016,11:30:00,40.82101631,-73.90106996
10/15/2016,18:09:00,40.627261406,-74.080935716
04/19/2016,10:00:00,40.77605427,-73.934906448
07/13/2016,20:24:00,40.61806902,-73.908012882
10/16/2016,23:00:00,40.863087846999996,-73.898621279
05/17/2016,06:30:00,40.885015351,-73.91218585
09/13/2016,17:20:00,40.752083344,-73.825608508
10/29/2016,15:00:00,40.814785296,-73.910540818
10/16/2016,06:30:00,40.849446001,-73.86809905
05/03/2016,14:15:00,40.682395545,-73.840079375
06/03/2016,18:00:00,40.706262439,-73.801945141
04/16/2016,17:45:00,40.639787794,-73.951794247
10/11/2016,21:25:00,40.709377456,-73.948598655
12/10/2016,01:20:00,40.728851375,-73.871216944
08/24/2016,20:35:00,40.601159958000004,-73.75670987699999
07/24/2016,12:40:00,40.665040597,-73.953740486
01/29/2016,16:20:00,40.88584607,-73.845842979
05/31/2016,00:03:00,40.822064206,-73.914032098
07/21/2016,01:05:00,40.676528607,-73.929000954
12/17/2016,23:00:00,40.698250883,-73.890653033
08/27/2016,19:45:00,40.663695249,-73.888925454
08/12/2016,17:50:00,40.659621538,-73.95868209300001
11/17/2016,23:10:00,40.671934191999995,-73.939178974
10/09/2016,09:00:00,40.67081759,-73.935110087
02/26/2016,12:30:00,40.670243811,-73.863017325
02/06/2016,09:30:00,40.688406843,-73.93164219399999
09/29/2016,21:00:00,40.842298884,-73.84810516600001
08/15/2016,14:30:00,40.705184576,-73.966527354
07/08/2016,12:00:00,40.844643342,-73.889555816
05/01/2016,10:00:00,40.733220106,-73.880546663
04/03/2016,13:45:00,40.672457867,-73.874173757
07/19/2016,05:00:00,40.844347445,-73.879136334
01/09/2016,21:45:00,40.58996484,-73.809577511
02/06/2016,10:30:00,40.689648211,-73.924054122
09/09/2016,21:50:00,40.756950537,-73.872220214
03/13/2016,17:00:00,40.726290343,-73.73476086
03/20/2016,02:00:00,40.661940404,-73.921029137
03/14/2016,22:55:00,40.827728894,-73.887975937
12/08/2016,10:45:00,40.640143122,-74.011906473
08/01/2016,10:00:00,40.760165345,-73.81942556
02/09/2016,01:30:00,40.755443005,-73.94342324600001
07/19/2016,22:00:00,40.674910748,-73.870838018
04/17/2016,18:00:00,40.731856386,-73.98375022
02/18/2016,04:45:00,40.834669102,-73.905013949
12/17/2016,12:45:00,40.753525251999996,-73.877420646
01/30/2016,22:40:00,40.675996168000005,-73.876971895
01/09/2016,19:00:00,40.55597879,-74.116256784
10/05/2016,08:45:00,40.681810368,-73.93033296
09/13/2016,19:00:00,40.818568336999995,-73.927313946
08/07/2016,11:25:00,40.645911585,-73.907279017
06/19/2016,14:00:00,40.876856772,-73.862906267
10/30/2016,13:00:00,40.862788274,-73.918946854
12/24/2016,06:16:00,40.846991713,-73.860654584
09/23/2016,10:30:00,40.823849955,-73.949290679
06/20/2016,15:30:00,40.702444153,-73.803366663
10/01/2016,00:10:00,40.744187527,-73.77821966100001
12/05/2016,09:00:00,40.811130194,-73.936714506
05/17/2016,06:30:00,40.754648379,-73.865586915
05/14/2016,19:15:00,40.758649292,-73.864791942
12/13/2016,14:00:00,40.843200365,-73.866860913
07/31/2016,12:00:00,40.692948902,-73.828431674
07/04/2016,18:30:00,40.85549873,-73.868669043
06/17/2016,16:35:00,40.670562535,-73.891642901
08/06/2016,07:35:00,40.693791355,-73.940193992
06/23/2016,13:20:00,40.683986545,-73.867387917
10/19/2016,22:38:00,40.689106963,-73.915425902
03/24/2016,18:10:00,40.828839565,-73.93752514100001
07/09/2016,20:00:00,40.659052795,-73.882369859
07/05/2016,18:00:00,40.632036529000004,-74.122240202
06/06/2016,20:10:00,40.645150221,-74.001316715
11/07/2016,20:00:00,40.668059233,-73.935368707
11/17/2016,20:40:00,40.708343985999996,-73.79468906
10/27/2016,23:30:00,40.80665964,-73.955643243
07/10/2016,10:30:00,40.845921505999996,-73.847804129
02/01/2016,09:50:00,40.690108961,-73.90506843
09/30/2016,14:45:00,40.608476353,-73.987028807
06/06/2016,22:00:00,40.774125913,-73.927701838
05/19/2016,23:45:00,40.669183319,-73.938042369
07/17/2016,11:23:00,40.690505869,-73.95900552100001
09/04/2016,06:00:00,40.788195615,-73.942669558
04/23/2016,00:01:00,40.661988185,-73.735881599
10/12/2016,16:30:00,40.869202034000004,-73.88037832399999
12/05/2016,09:10:00,40.812780221,-73.889865183
09/15/2016,06:48:00,40.879499633,-73.872230597
01/10/2016,02:23:00,40.844496352,-73.91349710899999
05/14/2016,04:00:00,40.740950631,-73.992127332
04/10/2016,22:00:00,40.820615553,-73.914785471
05/27/2016,15:05:00,40.674581319,-73.98345774
01/18/2016,12:20:00,40.667826197,-73.762234276
10/04/2016,00:38:00,40.599195418,-73.760987846
05/12/2016,18:00:00,40.824594123000004,-73.95009224399999
10/25/2016,15:10:00,40.826759635,-73.909422656
08/21/2016,22:15:00,40.662176091999996,-73.997824381
09/05/2016,05:30:00,40.830073328000005,-73.877612067
04/26/2016,16:45:00,40.772218421999995,-73.948297429
03/24/2016,08:10:00,40.836652522,-73.90714690899999
04/30/2016,00:50:00,40.645778217,-74.01141740000001
10/05/2016,17:40:00,40.870065713,-73.906105943
06/18/2016,04:00:00,40.773793373000004,-73.936280628
10/08/2016,16:50:00,40.597222611999996,-73.798602843
04/03/2016,06:55:00,40.709219314,-73.910072915
04/09/2016,12:00:00,40.662862513,-73.775339754
01/18/2016,12:30:00,40.611735785,-73.977941124
01/29/2016,10:15:00,40.7436597,-73.869106032
12/01/2016,04:00:00,40.824722374000004,-73.905161836
03/19/2016,09:00:00,40.713515036,-73.978441308
06/15/2016,01:50:00,40.697852725,-73.943879632
03/31/2016,21:35:00,40.829640499,-73.915211145
01/10/2016,03:15:00,40.791915591,-73.944432345
03/19/2016,04:04:00,40.573763375,-73.992877757
09/05/2016,21:45:00,40.767971766,-73.91499723300001
03/22/2016,22:00:00,40.762761575999996,-73.979446957
08/02/2016,19:00:00,40.863194537,-73.86598575
08/11/2016,08:50:00,40.844496352,-73.91349710899999
03/18/2016,16:45:00,40.745070255,-73.919739668
01/25/2016,06:50:00,40.623188378,-74.149237695
11/27/2016,06:13:00,40.804569516,-73.914264195
12/15/2016,13:50:00,40.833927834,-73.911675082
07/29/2016,07:00:00,40.665313006,-73.932840953
03/06/2016,20:30:00,40.853939645,-73.892439452
12/06/2016,00:30:00,40.760962623000005,-73.99265199199999
10/11/2016,10:45:00,40.81558414,-73.865463846
12/05/2016,17:40:00,40.761649835,-73.891216765
12/21/2016,23:30:00,40.626160327,-74.07755887100001
02/15/2016,09:30:00,40.618326038,-74.14812459699999
06/24/2016,08:55:00,40.896104576,-73.857784547
11/05/2016,22:25:00,40.63891668,-73.90581865
12/03/2016,23:25:00,40.846822076,-73.886151034
09/02/2016,17:00:00,40.676506161999995,-73.942920589
01/30/2016,23:00:00,40.710845585,-73.744503654
07/06/2016,10:30:00,40.676648003000004,-73.861244836
03/16/2016,02:00:00,40.816997848,-73.918352319
09/12/2016,19:20:00,40.609776567,-73.75061339300001
09/19/2016,21:00:00,40.805364044,-73.937662763
12/25/2016,13:15:00,40.841056503000004,-73.853095466
10/27/2016,00:27:00,40.650776855,-73.933205153
05/26/2016,18:30:00,40.826265582,-73.890439057
07/13/2016,19:00:00,40.649623646,-73.962630766
11/26/2016,15:45:00,40.593719825,-73.983200515
01/10/2016,18:30:00,40.821701904,-73.860653344
05/05/2016,16:19:00,40.610035501999995,-73.753587353
03/21/2016,05:50:00,40.773653464,-73.927139122
09/29/2016,00:00:00,40.839255451,-73.876026698
03/31/2016,08:00:00,40.906129566,-73.84811484
06/18/2016,01:30:00,40.634146483,-74.117736842
03/24/2016,01:40:00,40.682733884,-73.948370411
11/11/2016,14:20:00,40.624001004,-74.027865589
07/24/2016,08:00:00,40.806617895,-73.936765755
10/10/2016,08:43:00,40.827368725999996,-73.902404685
07/05/2016,00:01:00,40.699945456,-73.922358179
03/05/2016,18:00:00,40.883732712,-73.845884043
05/22/2016,10:20:00,40.671315943,-73.762776993
10/26/2016,09:30:00,40.833952779,-73.876134149
05/30/2016,09:00:00,40.615526415,-74.0860902
08/30/2016,06:15:00,40.59221527,-73.935499722
08/13/2016,03:30:00,40.591700962,-73.949953045
01/24/2016,19:50:00,40.827414051,-73.877945775
11/08/2016,20:55:00,40.662516545,-73.893468998
08/21/2016,20:30:00,40.888108247,-73.844210234
08/21/2016,07:25:00,40.761899222,-73.826037644
09/23/2016,20:00:00,40.676647179,-73.77693008
12/10/2016,20:00:00,40.660802459,-73.87828306
09/12/2016,21:20:00,40.574140128,-74.106007765
06/09/2016,23:10:00,40.677575163,-73.92176412
06/30/2016,22:00:00,40.595487172,-73.78458289
01/30/2016,12:20:00,40.836625736,-73.918946202
09/10/2016,03:54:00,40.688252221999996,-73.91391975399999
12/04/2016,01:00:00,40.667576169,-73.90729576300001
08/02/2016,23:30:00,40.760782095,-73.934145278
02/21/2016,06:16:00,40.624328346,-74.024753284
02/07/2016,18:30:00,40.591716597,-74.06773602
02/07/2016,14:00:00,40.638158289,-73.936669564
10/16/2016,02:20:00,40.685850743,-73.79946735600001
06/01/2016,18:30:00,40.820994086999995,-73.89161473899999
09/25/2016,14:30:00,40.701305384,-73.91633369899999
08/10/2016,06:40:00,40.663321591,-73.903747666
03/14/2016,07:30:00,40.635723915,-74.140470845
12/26/2016,03:40:00,40.81198578,-73.914287154
12/11/2016,19:45:00,40.631984859,-74.017752325
09/12/2016,12:00:00,40.704417976,-73.943408842
07/23/2016,23:35:00,40.696243235,-73.94175690600001
06/30/2016,11:57:00,40.676986849,-73.89328365
07/13/2016,22:15:00,40.699742682,-73.911423687
08/16/2016,10:30:00,40.646252671999996,-73.97080550000001
09/06/2016,22:11:00,40.756275434,-73.945014329
04/18/2016,06:45:00,40.835494793,-73.907820691
09/17/2016,21:30:00,40.837635873,-73.889325316
08/01/2016,02:30:00,40.758074649,-73.889612723
07/11/2016,06:45:00,40.8694263,-73.851355133
05/03/2016,14:00:00,40.872596365,-73.879551428
11/11/2016,03:15:00,40.688318143000004,-73.94543816
12/28/2016,10:00:00,40.835071256,-73.930038774
08/03/2016,21:00:00,40.813323036,-73.922876184
01/18/2016,18:00:00,40.668647128,-73.873276152
12/22/2016,20:45:00,40.637075982,-73.93512488100001
12/06/2016,19:45:00,40.671029183,-73.959651952
06/17/2016,22:11:00,40.689095496,-73.870612218
12/02/2016,16:00:00,40.666386429,-73.899277098
04/21/2016,14:00:00,40.829087545,-73.9135063
12/07/2016,21:03:00,40.760211989,-73.867965321
11/05/2016,14:00:00,40.862255241999996,-73.926297313
03/31/2016,09:30:00,40.748128416,-74.001228528
09/07/2016,09:30:00,40.833252071,-73.89465917
04/04/2016,06:30:00,40.767934625,-73.902740878
09/03/2016,05:00:00,40.65262421,-73.933405121
01/01/2016,17:00:00,40.722668016,-73.99598970699999
06/09/2016,20:30:00,40.638984176,-74.171252305
11/27/2016,16:00:00,40.593768616,-73.7844192
07/16/2016,02:00:00,40.711584739,-73.999171819
05/17/2016,03:40:00,40.674142126,-73.93620279
06/12/2016,21:30:00,40.859268279,-73.934170675
01/14/2016,00:20:00,40.607951554,-73.753288918
04/28/2016,00:35:00,40.845753508,-73.939461008
09/18/2016,14:00:00,40.849456428,-73.921728235
03/23/2016,05:00:00,40.821821426999996,-73.89587318699999
03/28/2016,00:01:00,40.867026764,-73.919914261
08/13/2016,23:30:00,40.826169612,-73.916830709
12/28/2016,13:15:00,40.691471233,-73.944079726
02/21/2016,09:00:00,40.643606311999996,-74.077402584
05/01/2016,00:01:00,40.818307128,-73.910998531
10/16/2016,13:00:00,40.674287076999995,-73.809206976
03/19/2016,13:30:00,40.680577107,-73.974918661
08/14/2016,13:00:00,40.668608645999996,-73.895027337
02/20/2016,17:00:00,40.865098597,-73.90049461
08/14/2016,04:00:00,40.63633251,-74.157968377
06/24/2016,21:30:00,40.698228605,-73.905814205
02/01/2016,00:01:00,40.650408797,-74.01003434399999
11/25/2016,02:00:00,40.739483654000004,-73.897665424
06/14/2016,13:15:00,40.72663288,-73.850194399
07/03/2016,00:00:00,40.641579286,-73.938496792
01/18/2016,23:30:00,40.84776253,-73.91346394600001
03/16/2016,22:10:00,40.689632271,-73.755099762
08/14/2016,17:50:00,40.659144599,-73.960542179
04/23/2016,20:15:00,40.84467456,-73.906217681
11/26/2016,19:00:00,40.774135619,-73.797656221
05/27/2016,14:29:00,40.794241564000004,-73.94694766
05/21/2016,05:10:00,40.818158403000005,-73.903538178
12/29/2016,03:10:00,40.665136405,-73.907724493
09/05/2016,12:10:00,40.824280032,-73.94740788
06/25/2016,03:15:00,40.741133497,-73.901087529
09/25/2016,18:30:00,40.663189455,-73.910052066
03/23/2016,13:10:00,40.672463159,-73.948868635
12/17/2016,21:45:00,40.598445031,-73.950174852
05/30/2016,23:51:00,40.578639825,-73.95322074100001
09/14/2016,02:45:00,40.70470023,-73.80169370600001
07/23/2016,01:47:00,40.870765907,-73.83532365100001
05/19/2016,12:00:00,40.663382884,-73.886665968
12/02/2016,16:00:00,40.666386429,-73.899277098
03/18/2016,09:34:00,40.680494853,-73.86709561100001
02/18/2016,07:30:00,40.664579036,-73.935692882
01/10/2016,05:00:00,40.690628995,-73.957927268
05/23/2016,05:00:00,40.722862815999996,-73.97419203300001
09/18/2016,17:00:00,40.684173666999996,-73.877732012
01/09/2016,23:00:00,40.740955957,-73.85090919
